id,reviews,score,cleanliness,communication,checkIn,accuracy,location,value
3015,17,2,5,4,2,3,3,4
3016,15,4,4,0,2,1,0,1
3017,4,0,2,3,2,2,5,4
3018,4,3,5,2,1,0,1,2
3019,21,4,2,1,5,3,3,1
3020,8,0,1,1,2,0,1,2
3021,4,0,4,5,2,4,3,0
3022,12,3,1,3,5,0,4,4
3023,18,2,0,4,0,0,3,0
3024,7,0,2,1,4,5,4,3
3025,0,1,4,5,5,1,1,5
3026,13,2,1,0,2,0,4,1
3027,29,4,4,5,1,5,2,3
3028,9,3,2,4,4,2,3,4
3029,21,3,3,0,2,2,2,2
3030,7,3,5,2,5,5,3,2
3031,28,0,0,1,5,1,5,3
3032,17,5,1,1,0,3,5,2
3033,0,3,0,0,2,4,3,3
3034,24,1,3,5,3,2,1,3
3035,12,1,0,2,5,0,3,1
3036,4,3,4,3,5,0,5,3
3037,27,3,2,2,0,3,5,4
3038,25,1,4,4,0,5,3,5
3039,10,0,4,4,1,3,0,3
3040,11,2,3,1,2,0,3,1
3041,5,1,1,2,1,3,1,3
3042,12,3,0,1,1,1,1,0
3043,29,5,1,4,1,3,3,0
3044,0,2,3,2,1,4,5,4
3045,6,2,4,3,0,2,5,5
3046,28,4,5,3,3,4,5,0
3047,7,0,3,5,5,5,1,4
3048,29,1,0,4,0,1,3,2
3049,16,2,5,5,0,1,4,1
3050,25,2,4,5,2,3,0,2
3051,20,5,4,0,1,3,4,3
3052,7,4,4,5,3,4,0,2
3053,6,5,1,3,0,5,5,1
3054,28,3,3,5,1,1,4,4
3055,26,4,4,4,2,4,5,2
3056,11,4,0,4,1,3,2,0
3057,0,0,3,5,5,5,1,4
3058,13,2,5,3,2,4,4,4
3059,17,1,4,0,2,3,3,0
3060,15,0,0,2,4,3,4,3
3061,18,1,3,2,3,3,0,0
3062,25,5,5,5,0,5,2,0
3063,1,4,1,4,4,5,1,3
3064,27,1,2,4,4,1,1,3
3065,2,3,0,3,5,1,3,0
3066,13,3,1,3,3,5,4,2
3067,1,3,4,2,5,1,4,1
3068,21,4,4,1,1,4,4,0
3069,25,0,2,0,2,1,2,5
3070,25,3,3,2,1,5,5,4
3071,7,3,1,2,2,5,3,5
3072,10,2,5,2,4,3,3,4
3073,17,3,4,2,2,3,0,1
3074,0,3,5,1,3,3,5,2
3075,7,4,3,5,2,4,0,1
3076,20,0,1,2,3,2,2,2
3077,16,0,5,4,1,2,3,0
3078,16,2,0,2,5,2,0,0
3079,7,2,4,5,3,2,0,5
3080,22,4,2,5,1,5,3,3
3081,2,3,5,1,3,3,3,5
3082,18,1,0,5,4,0,5,4
3083,6,1,1,3,5,0,1,4
3084,13,5,0,1,0,0,2,0
3085,13,5,0,2,0,4,2,1
3086,29,1,3,0,4,0,3,0
3087,15,1,3,5,2,2,3,1
3088,0,5,3,1,4,0,0,2
3089,1,2,0,4,3,0,3,2
3090,2,4,0,3,3,5,0,1
3091,19,1,3,4,0,4,3,3
3092,4,3,2,4,0,2,2,5
3093,2,1,4,1,0,3,4,3
3094,9,5,3,5,0,0,5,2
3095,22,1,5,0,1,5,4,5
3096,7,4,2,3,4,2,5,4
3097,19,5,2,2,5,2,2,4
3098,2,2,1,1,5,5,5,4
3099,27,5,0,2,5,2,4,0
3100,19,3,0,3,5,5,1,2
3101,12,4,3,3,4,1,1,2
3102,22,2,4,2,5,4,3,1
3103,15,0,4,0,4,3,5,0
3104,1,4,4,3,4,4,0,5
3105,16,4,5,5,0,5,0,4
3106,21,5,0,0,5,4,1,3
3107,24,3,0,0,3,2,0,5
3108,19,5,2,2,4,5,2,0
3109,3,5,1,3,3,3,2,2
3110,21,2,5,0,2,1,3,5
3111,5,1,5,3,5,5,3,2
3112,29,1,3,1,0,3,2,3
3113,0,4,4,2,4,3,0,0
3114,15,2,0,1,0,3,5,3
3115,12,2,3,0,0,5,1,5
3116,27,5,5,4,1,4,2,5
3117,6,4,2,0,2,5,2,3
3118,22,3,4,5,2,3,3,5
3119,20,2,1,3,5,3,3,0
3120,2,1,4,3,1,0,0,4
3121,26,5,5,3,3,5,2,4
3122,9,0,2,1,3,2,3,5
3123,29,4,4,3,5,0,2,2
3124,9,3,5,0,5,5,0,2
3125,23,5,5,0,0,4,5,5
3126,11,4,4,4,5,0,3,3
3127,6,0,1,1,5,3,2,2
3128,6,4,0,5,0,1,0,0
3129,18,0,4,0,1,4,4,0
3130,9,3,1,2,2,1,1,0
3131,20,3,5,0,5,2,2,0
3132,21,3,3,2,5,5,4,2
3133,22,1,4,0,5,4,5,1
3134,17,4,2,2,2,4,1,3
3135,5,4,3,1,4,5,1,5
3136,27,4,1,4,3,3,1,1
3137,22,3,2,4,5,2,5,1
3138,2,0,2,3,4,1,5,3
3139,6,1,1,5,1,3,3,3
3140,0,0,1,4,3,1,1,2
3141,13,3,0,5,2,1,1,2
3142,25,1,0,5,5,2,0,5
3143,23,0,2,5,5,4,5,2
3144,0,2,1,2,4,0,2,3
3145,16,1,0,4,5,2,2,2
3146,6,5,5,3,3,3,4,0
3147,2,4,3,1,3,1,0,5
3148,19,5,4,0,5,3,5,3
3149,2,2,1,1,0,2,0,4
3150,6,1,4,2,2,0,2,0
3151,9,2,5,1,2,5,5,4
3152,27,3,5,4,4,5,4,2
3153,16,5,2,2,5,5,4,5
3154,19,2,5,4,2,4,4,0
3155,29,5,4,1,3,1,5,4
3156,6,2,2,0,1,2,0,4
3157,21,1,0,3,2,1,0,2
3158,14,3,2,2,1,1,2,1
3159,11,5,4,2,0,5,1,2
3160,13,0,4,2,4,3,5,1
3161,16,3,0,0,1,4,5,5
3162,8,1,2,0,1,3,3,3
3163,6,0,4,4,5,3,3,0
3164,10,2,4,5,2,1,2,1
3165,17,0,0,1,4,4,3,1
3166,2,5,3,2,2,3,2,4
3167,0,3,3,4,5,3,1,4
3168,26,0,4,1,0,4,0,2
3169,12,3,3,2,2,0,5,0
3170,24,4,4,2,0,1,3,3
3171,16,1,5,3,5,1,1,1
3172,25,1,1,3,3,5,5,4
3173,13,0,5,2,2,2,5,1
3174,26,4,3,4,1,0,5,5
3175,22,0,1,0,0,2,4,4
3176,4,3,0,5,4,1,5,1
3177,21,2,1,2,2,3,5,2
3178,1,4,5,1,2,3,2,2
3179,14,5,2,5,1,2,2,4
3180,5,0,1,2,5,0,2,3
3181,0,0,5,3,5,2,0,4
3182,28,1,5,5,1,4,4,3
3183,16,4,2,5,5,1,2,4
3184,29,4,3,0,0,1,3,4
3185,14,0,4,0,0,4,1,4
3186,18,4,1,2,0,0,5,3
3187,27,5,3,4,1,5,3,0
3188,10,2,0,4,5,4,4,3
3189,11,2,2,0,2,5,0,5
3190,24,5,4,4,1,5,2,4
3191,27,1,3,4,2,1,1,2
3192,11,0,0,1,1,2,4,3
3193,24,2,0,2,1,4,5,3
3194,8,1,3,4,1,0,4,3
3195,5,5,5,0,2,4,3,1
3196,6,2,3,3,0,3,4,1
3197,14,0,0,3,4,2,0,1
3198,27,3,5,2,5,4,5,0
3199,28,1,5,1,4,2,0,5
3200,17,0,4,1,3,2,0,1
3201,4,3,2,1,0,2,0,0
3202,3,1,0,4,2,3,1,1
3203,26,4,4,2,3,2,3,2
3204,12,2,3,2,2,3,3,4
3205,17,4,1,0,5,1,5,5
3206,21,0,5,3,0,2,0,1
3207,25,1,3,3,2,2,4,0
3208,25,0,2,3,5,5,0,2
3209,18,5,5,5,4,1,3,4
3210,28,2,1,1,1,3,5,2
3211,14,2,4,1,1,3,1,5
3212,13,2,4,1,0,1,0,4
3213,26,3,1,4,5,5,4,5
3214,18,4,2,4,1,3,0,5
3215,25,1,5,2,2,5,2,3
3216,18,2,5,2,4,0,4,5
3217,4,5,4,2,5,2,2,1
3218,12,4,5,2,1,5,0,2
3219,21,5,4,1,5,2,0,1
3220,8,3,0,3,0,1,5,2
3221,9,4,0,3,5,3,3,4
3222,2,3,0,2,5,1,2,5
3223,15,1,3,5,1,1,3,0
3224,8,3,5,5,1,1,1,2
3225,11,2,1,1,1,2,4,3
3226,18,4,1,2,3,1,4,5
3227,6,3,5,0,0,1,5,2
3228,10,5,2,2,2,3,2,3
3229,16,3,3,3,5,3,4,3
3230,15,2,0,1,4,2,4,4
3231,13,2,2,5,3,5,2,2
3232,1,1,3,0,5,0,1,5
3233,26,4,2,4,4,5,3,2
3234,2,4,2,4,3,0,2,3
3235,23,5,0,5,5,3,1,1
3236,22,2,2,1,5,3,5,3
3237,21,4,0,4,1,3,1,4
3238,25,0,5,2,5,4,2,0
3239,11,5,2,3,5,0,2,5
3240,18,5,3,1,0,5,5,0
3241,26,2,2,5,5,2,5,5
3242,27,5,5,5,3,2,2,2
3243,16,5,4,4,3,0,0,5
3244,1,4,3,0,3,2,2,3
3245,10,3,1,5,3,3,3,4
3246,17,2,1,1,3,5,4,0
3247,5,4,0,0,1,4,5,5
3248,14,5,1,1,5,3,3,0
3249,20,1,5,0,5,0,3,2
3250,17,3,0,1,2,1,1,5
3251,13,4,1,2,0,0,2,5
3252,25,1,0,0,1,3,3,0
3253,16,5,0,4,2,1,2,4
3254,11,0,3,0,5,0,2,4
3255,1,2,2,2,4,1,4,3
3256,11,5,0,5,1,3,3,4
3257,1,2,5,0,1,5,4,1
3258,5,1,3,2,1,0,2,0
3259,7,2,0,3,1,3,3,4
3260,0,4,5,4,0,4,5,5
3261,16,0,4,3,4,2,2,2
3262,0,4,0,3,4,0,2,1
3263,23,1,0,2,1,3,1,3
3264,19,4,5,1,3,1,4,4
3265,19,0,5,1,2,3,4,0
3266,13,1,5,1,2,5,0,4
3267,17,5,4,4,4,0,0,0
3268,13,3,3,2,1,4,5,2
3269,11,5,0,2,0,5,4,4
3270,8,0,1,3,1,0,0,3
3271,28,2,2,1,4,3,0,4
3272,29,1,4,0,0,0,2,3
3273,4,3,1,0,0,0,3,4
3274,17,5,3,4,0,2,5,1
3275,24,0,4,4,2,5,5,2
3276,16,4,0,3,0,5,3,2
3277,18,0,4,4,4,3,4,2
3278,20,0,2,3,1,4,0,3
3279,3,1,3,3,1,0,2,3
3280,26,0,0,2,4,3,4,0
3281,16,2,1,0,1,4,2,5
3282,29,3,5,1,0,4,0,3
3283,7,3,5,1,1,5,0,5
3284,20,1,1,5,0,3,3,5
3285,0,5,1,1,0,0,1,4
3286,17,3,3,5,2,4,0,4
3287,14,3,0,0,2,4,5,1
3288,21,0,3,3,0,1,4,3
3289,11,5,1,0,0,5,2,4
3290,22,2,2,1,5,4,5,5
3291,7,0,5,4,4,3,4,4
3292,15,3,1,0,1,5,3,3
3293,6,0,4,1,2,3,2,2
3294,9,5,3,4,3,1,4,3
3295,7,1,0,3,4,3,3,1
3296,7,0,0,3,4,0,5,1
3297,24,1,5,0,1,1,2,1
3298,27,2,5,3,0,3,1,4
3299,17,0,4,3,3,2,0,0
3300,22,3,0,3,2,0,3,1
3301,20,2,1,0,4,4,5,2
3302,3,3,1,5,4,4,3,3
3303,9,4,0,3,5,4,1,0
3304,22,4,1,4,0,5,3,2
3305,10,5,2,5,1,3,0,2
3306,8,3,0,4,3,5,4,4
3307,28,2,3,3,3,3,1,0
3308,18,4,3,4,4,5,4,0
3309,3,0,5,1,5,4,1,5
3310,6,0,5,0,3,0,4,5
3311,5,5,4,4,1,4,0,2
3312,5,5,2,0,1,4,0,2
3313,12,0,4,3,4,4,2,5
3314,17,3,3,2,0,0,0,2
3315,6,3,4,0,2,0,0,3
3316,3,2,2,4,3,2,3,5
3317,0,5,0,5,0,3,2,3
3318,9,3,1,1,0,5,3,1
3319,2,2,5,3,0,4,2,1
3320,1,3,5,0,4,1,2,0
3321,20,5,4,4,2,3,2,1
3322,0,5,5,0,4,2,1,0
3323,11,3,2,4,4,0,4,4
3324,9,5,2,1,1,1,4,5
3325,2,0,0,2,1,5,4,2
3326,3,3,3,2,5,3,4,1
3327,26,1,0,0,3,2,4,2
3328,7,0,2,5,3,1,0,0
3329,6,3,3,0,3,1,3,0
3330,2,5,5,2,0,3,1,3
3331,24,3,1,0,1,2,4,5
3332,1,5,2,0,1,4,1,1
3333,8,3,0,1,2,5,5,3
3334,16,1,0,3,5,5,4,5
3335,9,1,4,1,5,2,4,2
3336,13,5,4,3,1,0,2,0
3337,13,4,3,3,4,4,2,1
3338,6,3,5,3,3,5,4,3
3339,27,2,4,5,1,3,1,0
3340,11,5,5,3,5,2,1,0
3341,28,5,1,2,4,5,1,0
3342,19,1,4,4,0,5,2,4
3343,21,5,4,1,2,4,3,4
3344,21,5,5,3,4,1,0,1
3345,11,5,2,1,5,1,0,1
3346,11,1,2,2,5,2,4,4
3347,0,4,3,4,0,5,0,1
3348,12,4,3,1,1,2,0,1
3349,4,2,2,1,0,3,5,2
3350,11,2,1,0,5,4,4,1
3351,21,2,4,2,4,3,0,3
3352,4,2,3,1,3,5,4,0
3353,9,0,3,4,5,2,3,4
3354,24,0,2,2,1,2,3,4
3355,0,2,1,3,0,1,1,5
3356,2,3,4,5,1,3,0,1
3357,10,1,2,1,4,4,2,0
3358,6,0,0,3,0,0,1,4
3359,8,5,2,1,0,4,1,1
3360,19,0,3,4,5,2,3,3
3361,7,0,2,5,2,5,5,2
3362,5,5,3,1,1,1,4,4
3363,24,2,2,2,4,5,1,3
3364,12,1,3,2,3,1,2,2
3365,23,5,3,3,4,5,2,1
3366,14,3,2,3,0,3,2,3
3367,9,3,4,1,0,5,0,4
3368,0,5,3,1,1,5,2,3
3369,9,3,4,3,1,3,3,0
3370,26,2,3,1,2,2,5,1
3371,24,5,3,5,2,0,1,2
3372,21,4,3,2,5,4,3,5
3373,26,2,1,2,0,2,1,3
3374,23,4,4,0,4,3,4,0
3375,3,5,4,5,3,5,4,3
3376,7,4,1,2,1,5,3,0
3377,21,3,0,0,0,5,3,0
3378,23,1,3,5,2,2,5,0
3379,0,5,1,0,0,0,3,2
3380,20,0,1,2,4,4,3,1
3381,6,3,4,5,3,5,4,3
3382,22,2,1,5,3,0,0,0
3383,16,3,3,3,0,4,1,1
3384,14,0,4,3,3,2,3,4
3385,25,2,3,2,2,2,5,3
3386,25,5,1,5,5,0,1,0
3387,21,4,1,3,5,0,3,4
3388,17,4,1,3,0,3,5,1
3389,1,1,5,0,0,0,0,5
3390,14,5,5,4,4,2,4,5
3391,25,1,3,1,4,1,1,1
3392,14,5,4,2,4,5,3,0
3393,6,3,3,2,5,5,1,0
3394,29,3,4,5,0,4,5,3
3395,25,1,5,0,3,2,3,2
3396,2,0,1,3,0,3,5,4
3397,18,5,2,1,4,2,1,5
3398,20,4,2,2,4,0,4,5
3399,29,4,2,2,1,3,0,5
3400,28,1,5,2,4,0,1,4
3401,4,1,4,2,5,0,0,4
3402,0,0,4,5,5,3,0,3
3403,13,2,5,5,3,3,0,0
3404,14,4,1,2,0,5,0,5
3405,5,3,5,3,1,4,4,5
3406,17,2,4,5,1,3,4,1
3407,24,3,0,5,5,1,3,3
3408,15,3,4,4,4,2,5,5
3409,29,0,4,4,5,5,1,3
3410,12,4,2,1,3,2,2,2
3411,21,2,0,5,3,4,5,0
3412,24,3,3,0,0,4,3,0
3413,1,1,2,0,3,1,5,3
3414,7,5,0,0,2,2,0,4
3415,17,2,5,0,1,4,0,2
3416,5,4,1,4,4,3,1,5
3417,0,3,1,1,1,3,2,0
3418,1,3,4,1,3,1,0,2
3419,12,2,5,4,0,2,1,4
3420,18,2,4,3,4,4,5,5
3421,23,0,2,2,1,3,5,0
3422,28,0,3,2,2,1,4,4
3423,19,0,2,5,0,2,0,0
3424,27,4,2,4,2,1,4,1
3425,27,1,0,4,4,3,0,1
3426,1,1,4,4,0,1,5,0
3427,16,3,0,4,1,1,3,4
3428,6,0,1,1,1,3,4,1
3429,17,0,1,3,1,4,3,1
3430,5,3,2,4,3,2,1,0
3431,28,0,5,1,3,3,5,2
3432,26,0,4,1,1,1,4,0
3433,29,1,2,5,0,2,0,1
3434,7,3,5,3,1,5,3,2
3435,16,2,1,4,3,1,1,2
3436,15,3,2,3,5,4,2,5
3437,25,5,5,4,3,0,0,1
3438,7,5,4,5,2,5,5,1
3439,1,1,2,2,5,5,3,0
3440,21,3,1,5,5,3,0,3
3441,20,2,0,4,5,5,5,4
3442,6,3,4,0,5,3,4,4
3443,1,0,5,3,5,3,4,5
3444,29,1,0,1,1,4,2,5
3445,8,3,3,5,2,1,5,0
3446,23,4,5,2,3,3,0,4
3447,25,4,3,3,2,0,0,4
3448,2,3,5,1,3,2,5,1
3449,5,4,5,5,1,4,0,1
3450,9,2,3,5,1,5,3,0
3451,28,5,1,5,3,1,3,5
3452,25,5,5,1,4,3,1,5
3453,28,4,4,0,0,0,3,0
3454,27,5,3,4,4,2,1,2
3455,10,1,4,0,3,1,1,0
3456,25,5,1,5,2,3,0,3
3457,1,1,5,4,4,2,3,4
3458,20,1,1,5,5,1,0,2
3459,25,5,2,1,3,4,3,0
3460,6,4,1,5,0,1,0,1
3461,8,0,0,0,5,1,1,3
3462,5,0,1,1,2,1,1,3
3463,13,3,2,1,5,0,1,1
3464,5,3,0,0,2,0,4,3
3465,25,1,3,2,0,0,1,0
3466,9,2,5,3,1,1,1,5
3467,8,1,0,5,2,3,1,2
3468,12,4,3,2,1,5,2,1
3469,7,2,2,1,0,5,3,4
3470,23,0,2,2,0,0,3,1
3471,15,2,4,3,4,1,0,5
3472,28,0,1,3,5,4,5,3
3473,24,0,5,2,0,3,3,5
3474,20,0,3,1,3,1,4,2
3475,21,5,3,2,4,3,5,0
3476,22,1,1,5,5,0,4,5
3477,9,3,3,5,0,1,0,1
3478,22,1,3,1,3,3,0,3
3479,14,3,4,3,5,0,5,5
3480,19,5,5,0,2,2,0,1
3481,17,5,1,1,3,1,3,5
3482,13,1,1,0,2,3,5,0
3483,13,2,2,3,2,5,5,5
3484,19,0,1,3,2,5,3,5
3485,17,2,3,2,3,4,0,2
3486,0,5,4,5,3,1,3,4
3487,25,2,5,0,1,5,3,1
3488,22,1,2,2,1,0,3,5
3489,26,2,0,5,3,3,3,4
3490,28,0,3,2,2,4,4,4
3491,8,4,1,1,1,1,1,1
3492,12,3,0,3,5,5,3,4
3493,27,4,2,5,4,3,3,0
3494,1,1,1,1,5,5,2,5
3495,22,0,2,3,2,4,4,2
3496,27,3,5,3,3,1,2,2
3497,24,4,1,3,1,3,4,4
3498,5,1,1,1,0,3,0,4
3499,24,1,5,1,1,5,4,5
3500,14,3,5,3,0,3,2,0
3501,11,0,1,3,1,5,4,5
3502,22,2,1,4,5,5,0,0
3503,24,5,5,1,0,0,5,5
3504,21,1,3,4,1,4,2,5
3505,16,3,4,2,0,3,3,1
3506,26,0,5,3,3,5,4,2
3507,23,4,4,5,5,0,5,5
3508,5,2,4,4,5,5,4,0
3509,7,1,5,0,0,2,2,5
3510,14,5,1,0,1,3,0,5
3511,14,4,2,1,5,2,3,3
3512,23,0,2,2,1,4,3,2
3513,18,0,5,4,0,1,0,5
3514,6,4,4,3,5,1,0,4
3515,26,0,2,0,1,1,3,1
3516,12,0,5,5,4,3,4,2
3517,12,3,5,3,2,5,0,5
3518,0,0,1,0,2,2,0,5
3519,10,0,4,1,2,2,1,3
3520,0,0,1,1,3,4,0,1
3521,27,4,4,1,2,1,2,2
3522,12,0,4,1,2,5,0,4
3523,16,0,2,1,2,4,5,5
3524,29,3,5,1,0,3,3,4
3525,3,5,5,1,2,4,1,3
3526,11,4,1,0,2,5,4,1
3527,3,0,5,1,3,0,4,0
3528,29,5,1,4,4,2,4,3
3529,6,0,0,3,1,1,3,4
3530,27,5,1,3,4,5,2,5
3531,27,3,3,5,2,1,2,1
3532,3,5,2,2,5,5,5,1
3533,2,2,5,0,3,1,1,3
3534,26,4,0,5,0,4,4,1
3535,28,3,1,4,0,5,0,4
3536,15,2,3,5,3,4,1,0
3537,3,5,4,0,3,1,5,4
3538,16,2,0,0,5,1,0,0
3539,20,3,3,5,0,5,5,0
3540,15,5,5,2,2,1,0,5
3541,15,0,2,5,4,5,3,5
3542,5,4,5,1,3,3,1,4
3543,8,0,2,2,4,0,2,2
3544,14,4,0,0,3,1,1,4
3545,17,1,5,4,5,2,2,2
3546,11,2,1,1,0,2,5,1
3547,27,2,3,2,3,3,4,5
3548,10,3,1,5,5,0,1,3
3549,1,2,2,1,5,1,1,3
3550,16,1,4,1,5,2,5,1
3551,4,3,1,0,0,1,3,4
3552,12,4,5,2,2,2,5,1
3553,9,2,1,0,1,3,4,5
3554,9,0,0,2,4,4,2,5
3555,27,3,2,0,0,4,5,3
3556,23,0,4,3,1,4,3,3
3557,20,2,0,0,5,4,2,3
3558,1,5,1,4,1,0,4,0
3559,1,4,3,5,5,0,2,0
3560,4,2,1,2,0,2,3,0
3561,14,5,2,4,2,2,3,0
3562,24,3,4,0,3,3,2,2
3563,14,3,2,4,0,1,5,5
3564,7,3,5,0,2,5,1,3
3565,27,1,0,1,2,4,4,3
3566,24,0,1,3,2,0,5,0
3567,16,0,0,4,1,3,1,1
3568,21,3,4,0,5,2,0,2
3569,15,4,3,2,5,2,5,0
3570,7,4,3,2,2,4,4,2
3571,12,5,4,4,0,0,5,2
3572,28,3,5,2,4,0,3,1
3573,18,2,3,0,1,0,1,3
3574,5,1,5,4,2,5,5,3
3575,2,0,2,2,5,5,1,0
3576,5,4,2,3,2,1,1,5
3577,12,0,2,1,1,4,2,3
3578,29,5,2,1,1,4,0,2
3579,17,5,4,4,5,5,1,2
3580,29,0,2,4,2,0,5,5
3581,9,2,3,3,4,1,3,0
3582,0,3,1,4,5,0,0,5
3583,3,0,0,0,2,5,0,5
3584,3,4,2,3,3,3,3,5
3585,13,4,5,3,3,5,0,4
3586,17,3,3,2,3,2,0,0
3587,18,1,5,2,2,5,0,4
3588,5,0,5,0,2,4,0,2
3589,17,0,5,5,3,3,0,5
3590,1,3,1,2,1,5,1,3
3591,27,1,5,0,4,0,0,0
3592,8,1,2,0,5,0,0,3
3593,22,2,2,2,1,0,1,0
3594,21,3,3,5,5,5,4,3
3595,25,0,3,2,3,2,4,2
3596,29,2,4,1,0,3,1,0
3597,23,1,1,5,0,0,5,2
3598,26,3,1,2,1,4,3,0
3599,25,1,0,3,0,0,3,5
3600,9,1,5,0,3,5,3,5
3601,19,3,1,0,1,5,3,3
3602,11,4,0,5,1,2,5,4
3603,17,4,4,2,0,4,2,0
3604,6,5,3,1,3,0,0,1
3605,9,3,5,2,2,2,2,5
3606,22,3,1,1,2,2,3,4
3607,29,5,3,5,3,1,3,0
3608,20,4,4,0,2,4,2,4
3609,2,1,3,2,1,5,4,2
3610,14,0,1,5,3,4,1,2
3611,11,1,0,3,5,4,3,3
3612,23,4,4,3,5,2,2,3
3613,9,4,5,2,3,3,3,0
3614,27,0,1,0,0,2,0,3
3615,8,4,4,3,3,0,4,2
3616,28,3,1,3,0,2,4,1
3617,16,3,3,0,0,4,5,3
3618,29,3,3,3,5,2,4,0
3619,16,3,4,3,1,4,1,5
3620,21,1,3,4,5,4,0,4
3621,28,0,4,2,1,0,2,2
3622,21,4,0,3,4,5,1,2
3623,17,3,2,5,2,5,5,5
3624,2,4,5,2,5,3,3,1
3625,27,3,1,3,4,2,2,0
3626,23,1,4,0,1,4,2,0
3627,25,0,0,5,0,4,4,1
3628,20,2,5,0,4,4,0,1
3629,20,0,2,0,2,0,5,3
3630,7,5,5,2,0,5,2,3
3631,0,1,1,2,1,0,0,4
3632,1,3,0,5,3,3,4,5
3633,6,4,3,1,2,5,4,5
3634,23,1,0,0,1,0,1,1
3635,4,4,1,2,2,5,5,5
3636,22,1,5,5,1,2,1,2
3637,13,0,2,2,5,2,5,4
3638,5,0,3,3,1,3,3,5
3639,22,3,5,1,1,2,5,3
3640,5,3,1,1,3,3,0,3
3641,18,5,0,5,1,4,5,5
3642,17,0,1,1,1,5,2,1
3643,25,1,3,5,3,4,2,3
3644,0,2,4,5,3,2,0,2
3645,11,4,2,2,4,1,0,0
3646,1,3,2,5,0,5,4,1
3647,24,0,3,3,3,0,4,4
3648,20,3,3,3,4,3,1,0
3649,28,0,2,0,1,4,4,2
3650,0,5,4,2,0,1,4,1
3651,3,0,0,4,5,1,1,3
3652,19,0,3,2,0,4,2,1
3653,6,3,5,1,3,2,5,0
3654,8,4,1,4,5,0,2,1
3655,13,1,4,0,3,3,5,0
3656,7,1,4,0,2,3,5,0
3657,20,0,5,1,1,4,3,2
3658,17,2,4,5,3,2,5,0
3659,8,4,4,1,5,4,1,1
3660,2,0,5,0,4,2,2,3
3661,0,1,1,1,5,0,3,0
3662,26,0,4,0,2,3,1,1
3663,6,1,0,3,0,1,1,0
3664,16,0,1,1,3,1,2,3
3665,14,4,0,2,3,4,5,5
3666,22,4,1,3,5,2,3,2
3667,25,1,1,5,1,3,3,1
3668,4,0,4,0,2,4,1,0
3669,28,4,4,5,3,5,5,0
3670,9,0,3,0,1,3,2,3
3671,8,1,0,0,5,1,5,1
3672,29,3,5,5,0,0,0,1
3673,14,3,1,0,3,4,0,3
3674,10,4,3,3,0,1,0,2
3675,14,4,2,1,2,0,1,4
3676,14,2,5,3,0,4,0,1
3677,7,0,0,0,4,5,4,1
3678,20,4,2,1,0,0,3,0
3679,20,2,3,3,5,3,4,1
3680,19,0,2,5,3,2,3,0
3681,19,3,2,1,5,2,2,0
3682,27,5,0,5,1,3,4,3
3683,15,3,2,0,4,0,2,5
3684,27,2,2,3,4,5,5,3
3685,3,1,5,0,4,2,0,3
3686,15,5,0,4,1,4,5,1
3687,26,5,5,0,3,0,5,2
3688,6,4,5,5,5,0,3,2
3689,5,2,2,2,2,1,0,1
3690,10,1,2,2,2,4,5,2
3691,3,3,4,0,2,5,2,2
3692,28,5,2,2,4,0,1,1
3693,24,1,5,5,3,1,1,2
3694,9,1,2,1,0,2,4,3
3695,19,1,0,0,0,3,4,1
3696,28,5,1,1,3,0,3,1
3697,2,4,1,5,2,5,3,2
3698,12,2,5,3,2,4,5,5
3699,1,2,1,2,4,5,0,3
3700,11,3,5,3,4,1,3,5
3701,18,2,3,3,4,4,5,5
3702,4,3,5,0,0,3,5,1
3703,18,4,4,1,5,2,5,3
3704,26,2,2,3,2,5,3,0
3705,11,1,3,2,1,4,1,0
3706,24,3,4,0,4,4,0,5
3707,27,1,4,3,5,4,4,0
3708,12,2,4,0,4,0,0,4
3709,22,0,5,0,4,5,3,1
3710,8,5,1,2,0,2,4,3
3711,8,0,4,4,5,1,2,0
3712,25,0,0,1,1,4,0,5
3713,16,5,3,0,1,2,4,1
3714,19,0,3,5,4,5,1,2
3715,21,4,3,5,1,4,5,0
3716,15,0,5,3,2,1,4,1
3717,3,5,4,2,5,1,5,3
3718,27,3,4,4,4,2,5,4
3719,5,5,5,0,1,3,3,3
3720,17,3,1,1,2,0,4,5
3721,26,2,4,0,3,0,5,4
3722,2,4,4,3,4,1,1,1
3723,10,4,4,1,3,2,5,5
3724,20,0,4,4,2,5,5,1
3725,8,2,1,4,2,1,4,1
3726,0,5,0,0,4,3,0,1
3727,10,2,3,4,5,4,3,3
3728,26,2,2,4,2,4,1,3
3729,8,1,1,0,3,3,4,2
3730,8,2,3,2,4,5,5,4
3731,11,2,5,0,0,2,2,2
3732,6,1,3,2,4,0,2,1
3733,20,3,1,0,0,5,3,1
3734,26,3,2,5,2,0,1,1
3735,2,3,5,3,2,4,4,0
3736,5,5,0,2,1,0,4,4
3737,2,3,5,5,4,2,2,4
3738,0,0,4,3,4,1,1,1
3739,6,3,3,3,0,5,2,5
3740,18,5,4,2,0,2,0,4
3741,27,4,2,0,1,1,5,3
3742,6,1,2,5,5,1,4,5
3743,10,3,3,4,2,2,2,0
3744,4,3,2,2,3,3,5,5
3745,14,0,2,0,1,1,5,3
3746,14,4,0,5,0,4,4,0
3747,1,1,2,0,2,1,0,0
3748,22,3,0,1,4,1,3,2
3749,2,1,0,5,2,5,0,5
